# v1 v2 g dc1 dc2 ettr mttr
58323 878907 3 0.004149 0.001067 225814.168996 2707656
58323 886423 1 0.004149 0.001063 226435.031247 3556128
58323 897757 1 0.004149 0.001056 227313.028676 2507862
58323 909163 1 0.004149 0.001049 229171.891035 2712864
58323 936057 3 0.004149 0.001034 232477.479053 2865305
58323 943813 1 0.004149 0.001030 233787.337729 2589269
58323 955507 1 0.004149 0.001024 235584.948206 2976939
58323 967273 1 0.004149 0.001017 236482.121117 3198040
58323 983073 3 0.004149 0.001009 238582.141808 2826996
58323 995007 3 0.004149 0.001003 239091.016285 2694222
58323 1019091 3 0.004149 0.000991 242685.686606 2844911
58323 1027183 1 0.004149 0.000987 243924.105229 3314635
63253 66307 1 0.003984 0.003891 64297.015084 755540
63253 69433 1 0.003984 0.003802 65880.179934 717499
63253 72631 1 0.003984 0.003717 66859.100540 714203
63253 73713 1 0.003984 0.003690 67659.611406 730698
63253 77007 1 0.003984 0.003610 69241.977737 757064
63253 79243 1 0.003984 0.003559 70018.389124 734741
63253 80373 1 0.003984 0.003534 70639.468436 773826
63253 86143 1 0.003984 0.003413 73117.638746 777013
63253 94557 43 0.003984 0.003257 76677.848128 987051
63253 97033 1 0.003984 0.003215 77931.932287 933313
63253 98283 1 0.003984 0.003195 78233.241602 823724
63253 100807 1 0.003984 0.003155 79353.952037 878244
63253 109893 1 0.003984 0.003021 82901.428862 879053
63253 113907 43 0.003984 0.002967 84357.155415 944787
63253 120757 1 0.003984 0.002882 87026.508238 1088772
63253 122151 1 0.003984 0.002865 87470.892542 940902
63253 124963 1 0.003984 0.002833 88043.943415 1099085
63253 129241 1 0.003984 0.002785 89881.594467 1407902
63253 135057 1 0.003984 0.002725 92163.306233 1286848
63253 139503 1 0.003984 0.002681 93368.204472 1054024
63253 144021 1 0.003984 0.002639 94836.908675 1204680
63253 147073 1 0.003984 0.002611 96307.785696 1303258
63253 151711 1 0.003984 0.002571 97621.417678 1263106
63253 158007 1 0.003984 0.002519 99250.829950 1276774
63253 161203 1 0.003984 0.002494 100058.063193 1162315
63253 167691 1 0.003984 0.002445 102051.830709 1246605
63253 175981 1 0.003984 0.002387 105319.186219 1148850
63253 177663 1 0.003984 0.002375 105382.955482 1226633
63253 186193 1 0.003984 0.002320 107846.695516 1175821
63253 187923 1 0.003984 0.002309 108664.791098 1265909
63253 193161 1 0.003984 0.002278 110455.550327 1206293
63253 196693 1 0.003984 0.002257 110906.085573 1673501
63253 202051 1 0.003984 0.002227 112766.997685 1661531
63253 209307 1 0.003984 0.002188 114393.165454 1417296
63253 212983 1 0.003984 0.002169 115946.022541 1375899
63253 214833 1 0.003984 0.002160 116231.330111 1487331
63253 218557 1 0.003984 0.002141 117144.957883 1463458
63253 229921 43 0.003984 0.002088 120211.906702 1493661
63253 237657 1 0.003984 0.002053 121762.526515 1437365
63253 241573 1 0.003984 0.002037 123172.834313 1576325
63253 249501 1 0.003984 0.002004 124491.808231 1309229
63253 253513 1 0.003984 0.001988 125690.301631 1353131
63253 259591 43 0.003984 0.001965 127700.259266 1569106
63253 271963 1 0.003984 0.001919 130532.575498 1933531
63253 274053 1 0.003984 0.001912 131332.096539 1941302
63253 293223 1 0.003984 0.001848 135620.900295 1396977
63253 299757 1 0.003984 0.001828 136526.010506 1627004
63253 310807 1 0.003984 0.001795 139460.873842 1940244
63253 317533 1 0.003984 0.001776 141125.093635 1981342
63253 324331 1 0.003984 0.001757 142748.342165 1760395
63253 326613 1 0.003984 0.001751 143017.035716 1785099
63253 333507 1 0.003984 0.001733 144696.507725 1885700
63253 345157 1 0.003984 0.001704 147277.208098 1720894
63253 352243 1 0.003984 0.001686 148604.218440 1737999
63253 359401 1 0.003984 0.001669 149685.230417 1696829
63253 361803 1 0.003984 0.001664 150266.489107 1919794
63253 369057 1 0.003984 0.001647 152144.466928 2089887
63253 376383 1 0.003984 0.001631 153656.095938 2457273
63253 381307 1 0.003984 0.001621 154721.537728 1964815
63253 383781 1 0.003984 0.001616 154944.567195 1856672
63253 398793 1 0.003984 0.001585 157911.876695 1984399
63253 411523 1 0.003984 0.001560 160520.795390 2031673
63253 414093 1 0.003984 0.001555 161227.245062 1924930
63253 419257 1 0.003984 0.001546 162276.755875 2170776
63253 427063 1 0.003984 0.001531 163639.188154 1869930
63253 434941 1 0.003984 0.001517 164747.137707 1858676
63253 437583 1 0.003984 0.001513 165585.270236 2200354
63253 453603 1 0.003984 0.001486 168398.542215 2271526
63253 459007 1 0.003984 0.001477 168948.001632 2324586
63253 467173 1 0.003984 0.001464 171350.235689 2192660
63253 478173 1 0.003984 0.001447 173047.107491 2090896
63253 492103 1 0.003984 0.001427 175639.024156 2138013
63253 503391 1 0.003984 0.001410 177665.697801 2298678
63253 517681 1 0.003984 0.001391 180767.870956 2357364
63253 529257 1 0.003984 0.001376 182233.885169 2450131
63253 538023 1 0.003984 0.001364 183830.287985 2260003
63253 546861 1 0.003984 0.001353 186061.873651 2632248
63253 552793 1 0.003984 0.001346 185824.350238 2563666
63253 564753 1 0.003984 0.001332 188442.640045 2265063
63253 573807 1 0.003984 0.001321 189353.020841 2465845
63253 579883 1 0.003984 0.001314 191106.747600 2431311
63253 592131 1 0.003984 0.001300 192865.566738 2357141
63253 598303 1 0.003984 0.001294 194136.986666 2630916
63253 620157 1 0.003984 0.001271 197295.341607 2638038
63253 636007 1 0.003984 0.001255 199994.319817 3560329
63253 655291 1 0.003984 0.001236 202447.090869 2297708
63253 658533 1 0.003984 0.001233 203420.837670 2688362
63253 674863 1 0.003984 0.001218 205573.136680 2376982
63253 678153 43 0.003984 0.001215 206529.286308 2658466
63253 684757 1 0.003984 0.001209 207031.199426 2448426
63253 688071 1 0.003984 0.001206 207850.335871 2540394
63253 704761 1 0.003984 0.001192 210242.637437 2704551
63253 728463 43 0.003984 0.001172 214027.490740 2644726
63253 735307 1 0.003984 0.001167 214310.679147 2563757
63253 738741 1 0.003984 0.001164 214593.929501 2311394
63253 745633 1 0.003984 0.001159 216402.007023 2791433
63253 770007 1 0.003984 0.001140 219033.544018 2668968
63253 777043 1 0.003984 0.001135 221373.528183 3066347
63253 780573 1 0.003984 0.001133 221619.371830 2834581
63253 787657 1 0.003984 0.001127 223057.379036 2865557
63253 823557 1 0.003984 0.001103 227316.678902 2874855
63253 830833 1 0.003984 0.001098 227718.256804 2837896
63253 845481 1 0.003984 0.001088 229905.008037 3639376
63253 863971 1 0.003984 0.001076 232258.049954 2853188
63253 878907 1 0.003984 0.001067 234609.684957 3007137
63253 886423 1 0.003984 0.001063 235842.265771 2635664
63253 897757 1 0.003984 0.001056 237356.090268 2843077
63253 909163 1 0.003984 0.001049 239297.250220 3068158
63253 936057 1 0.003984 0.001034 241762.397788 2897155
63253 943813 1 0.003984 0.001030 243389.294848 3571698
63253 955507 1 0.003984 0.001024 244718.272786 2961291
63253 967273 1 0.003984 0.001017 246569.150560 3079755
63253 983073 1 0.003984 0.001009 248313.778811 3518662
63253 995007 1 0.003984 0.001003 250059.124058 3100029
63253 1019091 1 0.003984 0.000991 252261.084352 3001616
63253 1027183 1 0.003984 0.000987 253555.394593 3062034
66307 69433 1 0.003891 0.003802 67637.884183 863446
66307 72631 1 0.003891 0.003717 68996.290748 811600
66307 73713 1 0.003891 0.003690 69464.675151 802098
66307 77007 1 0.003891 0.003610 71293.736787 967318
66307 79243 1 0.003891 0.003559 72331.473280 842053
66307 80373 1 0.003891 0.003534 72332.187599 1062088
66307 86143 1 0.003891 0.003413 74975.945296 895499
66307 94557 1 0.003891 0.003257 78498.419766 1022873
66307 97033 1 0.003891 0.003215 79947.808222 873621
66307 98283 1 0.003891 0.003195 80300.056863 937807
66307 100807 1 0.003891 0.003155 81210.598120 1005305
66307 109893 1 0.003891 0.003021 84667.856299 902333
66307 113907 1 0.003891 0.002967 86235.387573 1055672
66307 120757 1 0.003891 0.002882 88919.676795 1193263
66307 122151 1 0.003891 0.002865 89404.161464 975301
66307 124963 1 0.003891 0.002833 90536.035669 1229832
66307 129241 1 0.003891 0.002785 92084.717904 1049155
66307 135057 1 0.003891 0.002725 93873.040914 1084196
66307 139503 1 0.003891 0.002681 95744.682575 1245750
66307 144021 61 0.003891 0.002639 97240.504240 1152614
66307 147073 1 0.003891 0.002611 97972.804621 1238403
66307 151711 1 0.003891 0.002571 99565.284767 1108359
66307 158007 1 0.003891 0.002519 101541.161421 1185971
66307 161203 1 0.003891 0.002494 102852.705336 1092855
66307 167691 1 0.003891 0.002445 104922.961791 1286604
66307 175981 1 0.003891 0.002387 107622.376727 1242491
66307 177663 1 0.003891 0.002375 107916.605868 1306777
66307 186193 1 0.003891 0.002320 110370.490469 1289370
66307 187923 1 0.003891 0.002309 111431.289988 1459193
66307 193161 1 0.003891 0.002278 112614.581113 1319521
66307 196693 1 0.003891 0.002257 113644.566012 1815300
66307 202051 1 0.003891 0.002227 115058.467690 1383922
66307 209307 1 0.003891 0.002188 117092.274875 1429468
66307 212983 1 0.003891 0.002169 118408.677997 1461134
66307 214833 1 0.003891 0.002160 118828.020548 1412012
66307 218557 1 0.003891 0.002141 119508.715458 1588359
66307 229921 1 0.003891 0.002088 122813.319094 1707039
66307 237657 1 0.003891 0.002053 125006.019434 1534226
66307 241573 1 0.003891 0.002037 126034.412735 1584937
66307 249501 1 0.003891 0.002004 128481.910180 1603866
66307 253513 1 0.003891 0.001988 129301.373592 1429128
66307 259591 1 0.003891 0.001965 130479.552656 1386918
66307 271963 1 0.003891 0.001919 133529.148908 1500355
66307 274053 1 0.003891 0.001912 133765.781846 1743367
66307 293223 1 0.003891 0.001848 138731.271194 1598404
66307 299757 1 0.003891 0.001828 140111.551908 1604418
66307 310807 1 0.003891 0.001795 142920.268044 1955333
66307 317533 1 0.003891 0.001776 144168.384210 1701754
66307 324331 1 0.003891 0.001757 146133.279726 1766488
66307 326613 1 0.003891 0.001751 146969.793048 1880163
66307 333507 1 0.003891 0.001733 147951.163518 2197124
66307 345157 1 0.003891 0.001704 150310.097005 1935079
66307 352243 1 0.003891 0.001686 152409.162051 1958205
66307 359401 1 0.003891 0.001669 153155.789643 1978170
66307 361803 1 0.003891 0.001664 154261.274096 1709020
66307 369057 1 0.003891 0.001647 155783.387717 2670083
66307 376383 1 0.003891 0.001631 156558.559995 1587013
66307 381307 1 0.003891 0.001621 158638.515628 1808933
66307 383781 1 0.003891 0.001616 159480.850369 2099436
66307 398793 1 0.003891 0.001585 161759.575926 2205865
66307 411523 1 0.003891 0.001560 164197.853775 2063826
66307 414093 1 0.003891 0.001555 165123.059078 1970567
66307 419257 1 0.003891 0.001546 166215.774826 2214842
66307 427063 1 0.003891 0.001531 167809.192391 2319266
66307 434941 1 0.003891 0.001517 169695.310051 2087325
66307 437583 1 0.003891 0.001513 169698.401821 2281544
66307 453603 1 0.003891 0.001486 172992.166218 2692473
66307 459007 1 0.003891 0.001477 173757.628341 2048209
66307 467173 1 0.003891 0.001464 174953.112527 2122759
66307 478173 1 0.003891 0.001447 177568.695196 2053908
66307 492103 1 0.003891 0.001427 180240.967832 2478532
66307 503391 1 0.003891 0.001410 181593.612086 2407798
66307 517681 1 0.003891 0.001391 184392.129460 2314045
66307 529257 1 0.003891 0.001376 185875.475206 2295787
66307 538023 1 0.003891 0.001364 187593.185369 2678603
66307 546861 1 0.003891 0.001353 189165.758318 2320001
66307 552793 1 0.003891 0.001346 190666.930232 2557417
66307 564753 1 0.003891 0.001332 192438.968597 2415290
66307 573807 1 0.003891 0.001321 194404.331996 2464167
66307 579883 1 0.003891 0.001314 194919.619611 2327367
66307 592131 1 0.003891 0.001300 197337.472477 2930060
66307 598303 1 0.003891 0.001294 198232.990889 2680979
66307 620157 1 0.003891 0.001271 201888.934665 2505749
66307 636007 1 0.003891 0.001255 204105.328242 2699589
66307 655291 1 0.003891 0.001236 207900.461743 2978328
66307 658533 1 0.003891 0.001233 208308.259075 2547881
66307 674863 1 0.003891 0.001218 210842.827080 3008352
66307 678153 1 0.003891 0.001215 210906.555177 2730755
66307 684757 1 0.003891 0.001209 212124.951815 2457606
66307 688071 1087 0.003891 0.001206 212890.240989 2856699
66307 704761 1 0.003891 0.001192 214955.379344 2681961
66307 728463 1 0.003891 0.001172 219065.296217 3090087
66307 735307 1 0.003891 0.001167 220106.503044 3034981
66307 738741 1 0.003891 0.001164 221035.330420 2869902
66307 745633 1 0.003891 0.001159 221047.392112 2970252
66307 770007 1 0.003891 0.001140 224924.928113 3305115
66307 777043 1 0.003891 0.001135 225903.167203 2442884
66307 780573 1 0.003891 0.001133 226395.486507 2776876
66307 787657 1 0.003891 0.001127 227298.668333 2938416
66307 823557 1 0.003891 0.001103 232923.050249 2965742
66307 830833 1 0.003891 0.001098 233456.288526 2966483
66307 845481 1 0.003891 0.001088 236846.927817 3319849
66307 863971 1 0.003891 0.001076 238041.392037 2984743
66307 878907 1 0.003891 0.001067 239884.501033 3370392
66307 886423 1 0.003891 0.001063 241517.420143 4305019
66307 897757 1 0.003891 0.001056 242653.372294 3206304
66307 909163 1 0.003891 0.001049 244425.060600 3030449
66307 936057 1 0.003891 0.001034 248433.239113 3859324
66307 943813 1 0.003891 0.001030 249343.474694 3180342
66307 955507 1 0.003891 0.001024 251236.061853 3355665
66307 967273 1 0.003891 0.001017 252669.280215 2852448
66307 983073 1 0.003891 0.001009 254203.801856 3019903
66307 995007 1 0.003891 0.001003 255733.074334 3560191
66307 1019091 1 0.003891 0.000991 258948.297456 3374071
66307 1027183 1 0.003891 0.000987 259812.768179 3080287
69433 72631 13 0.003802 0.003717 70352.533044 764386
69433 73713 1 0.003802 0.003690 70935.727068 810221
69433 77007 7 0.003802 0.003610 72452.510191 885357
69433 79243 109 0.003802 0.003559 73655.118715 998366
69433 80373 1 0.003802 0.003534 73976.508201 765687
69433 86143 1 0.003802 0.003413 76965.234683 907439
69433 94557 1 0.003802 0.003257 80495.654435 820240
69433 97033 1 0.003802 0.003215 81818.503484 1058207
69433 98283 1 0.003802 0.003195 82030.949154 912562
69433 100807 7 0.003802 0.003155 83093.997907 853969
69433 109893 7 0.003802 0.003021 87159.605669 1255499
69433 113907 1 0.003802 0.002967 88614.191315 1182343
69433 120757 91 0.003802 0.002882 91289.430576 1003185
69433 122151 1 0.003802 0.002865 91393.640970 1098685
69433 124963 1 0.003802 0.002833 92519.828746 1111114
69433 129241 7 0.003802 0.002785 94117.028460 1051978
69433 135057 13 0.003802 0.002725 96288.028104 1128282
69433 139503 637 0.003802 0.002681 97796.284705 1011274
69433 144021 1 0.003802 0.002639 99548.209802 1002363
69433 147073 1 0.003802 0.002611 100187.150528 1095489
69433 151711 7 0.003802 0.002571 102225.917210 1465916
69433 158007 1 0.003802 0.002519 103992.726781 1486240
69433 161203 7 0.003802 0.002494 105305.352728 1301043
69433 167691 1 0.003802 0.002445 107247.427591 1251224
69433 175981 13 0.003802 0.002387 110474.251966 1265810
69433 177663 1 0.003802 0.002375 110192.659525 1206555
69433 186193 7 0.003802 0.002320 113085.067455 1160501
69433 187923 1 0.003802 0.002309 113432.788995 1576073
69433 193161 1 0.003802 0.002278 115229.095168 1360571
69433 196693 7 0.003802 0.002257 116414.397924 1417195
69433 202051 1 0.003802 0.002227 117754.692948 1310007
69433 209307 7 0.003802 0.002188 119996.491716 1709531
69433 212983 1 0.003802 0.002169 120350.018436 1681730
69433 214833 1 0.003802 0.002160 121138.411841 1669356
69433 218557 1 0.003802 0.002141 122769.268226 1778862
69433 229921 1 0.003802 0.002088 125884.633116 1825128
69433 237657 7 0.003802 0.002053 128041.224969 1663599
69433 241573 1 0.003802 0.002037 128425.846825 1569293
69433 249501 763 0.003802 0.002004 130814.019472 1872271
69433 253513 13 0.003802 0.001988 131558.162909 1416868
69433 259591 1 0.003802 0.001965 133480.205734 1466019
69433 271963 1 0.003802 0.001919 136969.679332 2514893
69433 274053 13 0.003802 0.001912 137197.477699 1686977
69433 293223 7 0.003802 0.001848 141697.726189 1565348
69433 299757 1 0.003802 0.001828 143404.570759 1677055
69433 310807 49 0.003802 0.001795 146739.849872 1872279
69433 317533 1 0.003802 0.001776 147682.968434 2176326
69433 324331 49 0.003802 0.001757 148864.464544 1779153
69433 326613 7 0.003802 0.001751 149981.497259 2062095
69433 333507 1 0.003802 0.001733 151566.826206 2202999
69433 345157 1 0.003802 0.001704 154326.091871 1970987
69433 352243 1 0.003802 0.001686 155774.868156 1720450
69433 359401 7 0.003802 0.001669 157307.437501 1685790
69433 361803 13 0.003802 0.001664 157543.494318 1897087
69433 369057 13 0.003802 0.001647 159327.730507 1985497
69433 376383 7 0.003802 0.001631 160858.604780 2052526
69433 381307 1 0.003802 0.001621 161864.142777 2136922
69433 383781 1 0.003802 0.001616 162380.678392 2166368
69433 398793 1 0.003802 0.001585 165494.950244 1920869
69433 411523 7 0.003802 0.001560 168440.733594 2101778
69433 414093 1 0.003802 0.001555 168715.743527 2113906
69433 419257 1 0.003802 0.001546 169262.764047 1913157
69433 427063 91 0.003802 0.001531 170923.291014 2326590
69433 434941 13 0.003802 0.001517 173023.003224 2330960
69433 437583 1 0.003802 0.001513 173307.266917 2281351
69433 453603 1 0.003802 0.001486 176381.627183 2052862
69433 459007 1 0.003802 0.001477 178296.521252 2302898
69433 467173 7 0.003802 0.001464 179707.939888 2699833
69433 478173 1 0.003802 0.001447 181377.321089 2285526
69433 492103 1 0.003802 0.001427 184024.183295 2293311
69433 503391 7 0.003802 0.001410 186306.661441 2503139
69433 517681 1 0.003802 0.001391 189106.501086 2374809
69433 529257 1 0.003802 0.001376 190938.960089 2953515
69433 538023 1 0.003802 0.001364 193012.946149 2307956
69433 546861 7 0.003802 0.001353 193652.205487 2390315
69433 552793 1 0.003802 0.001346 194804.177139 2449971
69433 564753 7 0.003802 0.001332 197325.780999 2822538
69433 573807 13 0.003802 0.001321 198449.378006 2187246
69433 579883 1 0.003802 0.001314 200380.773862 2701187
69433 592131 1 0.003802 0.001300 201958.181675 2433594
69433 598303 1 0.003802 0.001294 203152.924330 2392719
69433 620157 1 0.003802 0.001271 206692.742518 2831346
69433 636007 1 0.003802 0.001255 208897.822243 2514063
69433 655291 91 0.003802 0.001236 212124.396130 2659182
69433 658533 1 0.003802 0.001233 213248.905821 2702187
69433 674863 7 0.003802 0.001218 216014.975439 3790647
69433 678153 7 0.003802 0.001215 216456.602993 2894736
69433 684757 1 0.003802 0.001209 217105.915895 2445575
69433 688071 1 0.003802 0.001206 217590.283815 3121244
69433 704761 1 0.003802 0.001192 219625.477783 3207166
69433 728463 1 0.003802 0.001172 223895.908932 2756264
69433 735307 1 0.003802 0.001167 225336.920119 3655640
69433 738741 1 0.003802 0.001164 225980.716648 2584950
69433 745633 49 0.003802 0.001159 226551.931713 2823404
69433 770007 7 0.003802 0.001140 230056.083511 2743343
69433 777043 1 0.003802 0.001135 230890.715271 2658983
69433 780573 1 0.003802 0.001133 231964.534039 2799803
69433 787657 13 0.003802 0.001127 232685.932394 3022885
69433 823557 7 0.003802 0.001103 238160.727249 3496134
69433 830833 1 0.003802 0.001098 239478.621138 3016326
69433 845481 91 0.003802 0.001088 241186.558315 2861326
69433 863971 1 0.003802 0.001076 244499.027858 3574945
69433 878907 1 0.003802 0.001067 245739.833658 3341407
69433 886423 1 0.003802 0.001063 246770.800830 3524917
69433 897757 7 0.003802 0.001056 248258.780344 2919225
69433 909163 1 0.003802 0.001049 250665.486673 2864450
69433 936057 1 0.003802 0.001034 253861.818419 3596357
69433 943813 13 0.003802 0.001030 255072.748224 3876816
69433 955507 7 0.003802 0.001024 256925.714681 3311400
69433 967273 1 0.003802 0.001017 257973.777536 4006661
69433 983073 91 0.003802 0.001009 260738.573784 3511663
69433 995007 13 0.003802 0.001003 262001.018452 4035868
69433 1019091 1 0.003802 0.000991 264977.231643 3218985
69433 1027183 1 0.003802 0.000987 266272.144514 3118999
72631 73713 1 0.003717 0.003690 72767.905568 913326
72631 77007 1 0.003717 0.003610 74237.460714 859789
72631 79243 1 0.003717 0.003559 75280.173824 1023629
72631 80373 1 0.003717 0.003534 76259.790752 875804
72631 86143 1 0.003717 0.003413 78395.944817 842401
72631 94557 1 0.003717 0.003257 83095.267592 1014549
72631 97033 1 0.003717 0.003215 83470.592639 998929
72631 98283 1 0.003717 0.003195 84135.215912 969363
72631 100807 1 0.003717 0.003155 85100.947914 1080164
72631 109893 1 0.003717 0.003021 88840.021876 1038435
72631 113907 1 0.003717 0.002967 90556.737640 1029633
72631 120757 13 0.003717 0.002882 92986.657724 1175969
72631 122151 1 0.003717 0.002865 93577.000422 1009799
72631 124963 1 0.003717 0.002833 94558.616534 1078102
72631 129241 37 0.003717 0.002785 95998.616583 972058
72631 135057 13 0.003717 0.002725 98574.668958 1316884
72631 139503 13 0.003717 0.002681 100116.001028 1184245
72631 144021 1 0.003717 0.002639 101991.360993 1289925
72631 147073 1 0.003717 0.002611 102787.297724 1135296
72631 151711 1 0.003717 0.002571 104572.419357 1227721
72631 158007 1 0.003717 0.002519 106626.069980 1355766
72631 161203 1 0.003717 0.002494 107619.744558 1485187
72631 167691 1 0.003717 0.002445 109485.314295 1248997
72631 175981 13 0.003717 0.002387 112691.826025 1679291
72631 177663 1 0.003717 0.002375 112950.817205 1218754
72631 186193 1 0.003717 0.002320 115467.789907 1166040
72631 187923 37 0.003717 0.002309 116459.136848 1568522
72631 193161 1 0.003717 0.002278 117782.937075 1376316
72631 196693 1 0.003717 0.002257 118932.059803 1195995
72631 202051 1 0.003717 0.002227 120197.622716 1359374
72631 209307 1 0.003717 0.002188 122703.359044 1199983
72631 212983 1 0.003717 0.002169 124126.315878 1720628
72631 214833 1 0.003717 0.002160 124928.017627 1721828
72631 218557 1 0.003717 0.002141 125187.130541 1410585
72631 229921 1 0.003717 0.002088 128754.290005 1535843
72631 237657 1 0.003717 0.002053 130619.732968 1350641
72631 241573 37 0.003717 0.002037 132200.102814 1834317
72631 249501 1 0.003717 0.002004 133612.082915 1492841
72631 253513 13 0.003717 0.001988 134878.433193 1593319
72631 259591 1 0.003717 0.001965 136522.790303 1612016
72631 271963 1 0.003717 0.001919 139559.761694 1605990
72631 274053 13 0.003717 0.001912 140867.907791 2029025
72631 293223 1 0.003717 0.001848 145255.887799 1671596
72631 299757 1 0.003717 0.001828 147070.400224 1614726
72631 310807 1 0.003717 0.001795 149027.857037 2055619
72631 317533 1 0.003717 0.001776 150768.639261 2166480
72631 324331 1 0.003717 0.001757 152427.254195 1837944
72631 326613 151 0.003717 0.001751 153477.916660 2066679
72631 333507 1 0.003717 0.001733 154959.161419 2036649
72631 345157 1 0.003717 0.001704 157846.904996 2447556
72631 352243 1 0.003717 0.001686 159568.785291 1890278
72631 359401 1 0.003717 0.001669 160623.379685 2370158
72631 361803 13 0.003717 0.001664 161445.338772 2120606
72631 369057 13 0.003717 0.001647 163057.721298 2063741
72631 376383 1 0.003717 0.001631 164799.045090 1968217
72631 381307 1 0.003717 0.001621 166047.729083 2265434
72631 383781 1 0.003717 0.001616 166125.494056 2124071
72631 398793 1 0.003717 0.001585 169798.086196 2450305
72631 411523 1 0.003717 0.001560 172150.234439 2080665
72631 414093 1 0.003717 0.001555 172957.588373 2406932
72631 419257 1 0.003717 0.001546 173942.228993 2030020
72631 427063 13 0.003717 0.001531 175298.755439 1965565
72631 434941 13 0.003717 0.001517 176738.535399 2526098
72631 437583 1 0.003717 0.001513 177657.809439 2344329
72631 453603 1 0.003717 0.001486 180452.978407 2296102
72631 459007 1 0.003717 0.001477 182197.914124 2076819
72631 467173 1 0.003717 0.001464 183371.823279 2084269
72631 478173 1 0.003717 0.001447 186059.429546 2448915
72631 492103 1 0.003717 0.001427 188331.226942 2429869
72631 503391 1 0.003717 0.001410 190855.933748 2369447
72631 517681 1 0.003717 0.001391 192920.400214 2454691
72631 529257 1 0.003717 0.001376 194961.067645 2420945
72631 538023 1 0.003717 0.001364 196744.549333 2668491
72631 546861 1 0.003717 0.001353 197939.978441 2373503
72631 552793 1 0.003717 0.001346 199402.045203 2547720
72631 564753 1 0.003717 0.001332 201997.418275 2871891
72631 573807 13 0.003717 0.001321 203678.280298 2290243
72631 579883 1 0.003717 0.001314 204179.985143 2976141
72631 592131 1 0.003717 0.001300 206365.285046 2349540
72631 598303 1 0.003717 0.001294 207616.982054 2945560
72631 620157 5587 0.003717 0.001271 211609.769681 2581030
72631 636007 1 0.003717 0.001255 214324.546805 3159277
72631 655291 13 0.003717 0.001236 217459.844541 2644717
72631 658533 1 0.003717 0.001233 217528.548734 2438205
72631 674863 1 0.003717 0.001218 220267.702160 2459473
72631 678153 1 0.003717 0.001215 221233.705484 3249311
72631 684757 1 0.003717 0.001209 221728.928166 2691601
72631 688071 1 0.003717 0.001206 222738.666822 2982331
72631 704761 1 0.003717 0.001192 225094.694501 2858281
72631 728463 1 0.003717 0.001172 229206.241809 2764568
72631 735307 1 0.003717 0.001167 230225.222875 2739528
72631 738741 1 0.003717 0.001164 230765.266355 3711124
72631 745633 1 0.003717 0.001159 231749.434927 3288486
72631 770007 37 0.003717 0.001140 234732.895371 3182913
72631 777043 1 0.003717 0.001135 236966.706561 2841687
72631 780573 1 0.003717 0.001133 236983.220138 2866330
72631 787657 13 0.003717 0.001127 237834.892145 2758027
72631 823557 1 0.003717 0.001103 244094.412646 2965542
72631 830833 1 0.003717 0.001098 244578.122207 3225115
72631 845481 13 0.003717 0.001088 246830.236715 3048756
72631 863971 1 0.003717 0.001076 249320.119850 3006207
72631 878907 1 0.003717 0.001067 252177.250732 3292663
72631 886423 1 0.003717 0.001063 252570.286844 3719019
72631 897757 1 0.003717 0.001056 254678.167667 3017478
72631 909163 1 0.003717 0.001049 255898.677722 3384067
72631 936057 1 0.003717 0.001034 259559.029821 3144708
72631 943813 13 0.003717 0.001030 260342.049839 3631118
72631 955507 1 0.003717 0.001024 262426.611167 3337463
72631 967273 1 0.003717 0.001017 263975.761511 3158577
72631 983073 13 0.003717 0.001009 266486.571831 3114840
72631 995007 13 0.003717 0.001003 267683.099393 3200163
72631 1019091 37 0.003717 0.000991 270673.705022 3170545
72631 1027183 1 0.003717 0.000987 271417.667721 3236374
73713 77007 3 0.003690 0.003610 74740.745599 807974
73713 79243 1 0.003690 0.003559 76053.732666 856732
73713 80373 3 0.003690 0.003534 76348.576788 901717
73713 86143 1 0.003690 0.003413 79214.805431 819854
73713 94557 3 0.003690 0.003257 83229.126801 1036336
73713 97033 1 0.003690 0.003215 83699.567367 986767
73713 98283 3 0.003690 0.003195 84319.612744 882545
73713 100807 1 0.003690 0.003155 85775.240925 981220
73713 109893 3 0.003690 0.003021 89253.451612 1065091
73713 113907 3 0.003690 0.002967 91415.012073 993982
73713 120757 1 0.003690 0.002882 94023.664666 1089466
73713 122151 3 0.003690 0.002865 93997.666966 1164129
73713 124963 1 0.003690 0.002833 95338.199309 1257661
73713 129241 1 0.003690 0.002785 96953.132388 1052908
73713 135057 3 0.003690 0.002725 99762.209585 1132442
73713 139503 3 0.003690 0.002681 100456.467762 1368811
73713 144021 3 0.003690 0.002639 102454.375605 1294449
73713 147073 1 0.003690 0.002611 103596.190175 1475906
73713 151711 1 0.003690 0.002571 105314.395419 1196455
73713 158007 3 0.003690 0.002519 107390.441605 1240142
73713 161203 1 0.003690 0.002494 108399.649838 1319567
73713 167691 3 0.003690 0.002445 110206.505492 1212335
73713 175981 1 0.003690 0.002387 113273.486817 1325034
73713 177663 3 0.003690 0.002375 114022.930665 1371449
73713 186193 1 0.003690 0.002320 116726.620160 1353582
73713 187923 3 0.003690 0.002309 117051.562298 1322497
73713 193161 3 0.003690 0.002278 118475.323375 1459460
73713 196693 1 0.003690 0.002257 119706.301326 1611947
73713 202051 1 0.003690 0.002227 121440.153218 1387836
73713 209307 3 0.003690 0.002188 123791.194764 1474097
